"","date","h_year","flow","baseflow"
"15611",2006-09-27,2006,99,1.5
"15612",2006-09-28,2006,8,1.66666666666667
"15613",2006-09-29,2006,75,1.83333333333333
"15614",2006-09-30,2006,48,2
"15615",2006-10-01,2007,23,2.16666666666667
"15616",2006-10-02,2007,44,2.33333333333333
"15617",2006-10-03,2007,40,2.5
"15618",2006-10-04,2007,4,2.66666666666667
"15619",2006-10-05,2007,8,2.83333333333333
"15620",2006-10-06,2007,3,3
"15621",2006-10-07,2007,41,3.15789473684211
"15622",2006-10-08,2007,58,3.31578947368421
"15623",2006-10-09,2007,15,3.47368421052632
"15624",2006-10-10,2007,11,3.63157894736842
"15625",2006-10-11,2007,25,3.78947368421053
"15626",2006-10-12,2007,88,3.94736842105263
"15627",2006-10-13,2007,71,4.10526315789474
"15628",2006-10-14,2007,46,4.26315789473684
"15629",2006-10-15,2007,33,4.42105263157895
"15630",2006-10-16,2007,38,4.57894736842105
"15631",2006-10-17,2007,15,4.73684210526316
"15632",2006-10-18,2007,22,4.89473684210526
"15633",2006-10-19,2007,31,5.05263157894737
"15634",2006-10-20,2007,28,5.21052631578947
"15635",2006-10-21,2007,32,5.36842105263158
"15636",2006-10-22,2007,51,5.52631578947368
"15637",2006-10-23,2007,56,5.68421052631579
"15638",2006-10-24,2007,43,5.84210526315789
"15639",2006-10-25,2007,6,6
"15640",2006-10-26,2007,98,5.8
"15641",2006-10-27,2007,9,5.6
"15642",2006-10-28,2007,27,5.4
"15643",2006-10-29,2007,85,5.2
"15644",2006-10-30,2007,93,5
"15645",2006-10-31,2007,46,4.8
"15646",2006-11-01,2007,26,4.6
"15647",2006-11-02,2007,63,4.4
"15648",2006-11-03,2007,87,4.2
"15649",2006-11-04,2007,4,4
"15650",2006-11-05,2007,55,3.89473684210526
"15651",2006-11-06,2007,32,3.78947368421053
"15652",2006-11-07,2007,35,3.68421052631579
"15653",2006-11-08,2007,39,3.57894736842105
"15654",2006-11-09,2007,26,3.47368421052632
"15655",2006-11-10,2007,7,3.36842105263158
"15656",2006-11-11,2007,80,3.26315789473684
"15657",2006-11-12,2007,77,3.15789473684211
"15658",2006-11-13,2007,95,3.05263157894737
"15659",2006-11-14,2007,82,2.94736842105263
"15660",2006-11-15,2007,55,2.84210526315789
"15661",2006-11-16,2007,38,2.73684210526316
"15662",2006-11-17,2007,21,2.63157894736842
"15663",2006-11-18,2007,58,2.52631578947368
"15664",2006-11-19,2007,33,2.42105263157895
"15665",2006-11-20,2007,62,2.31578947368421
"15666",2006-11-21,2007,58,2.21052631578947
"15667",2006-11-22,2007,5,2.10526315789474
"15668",2006-11-23,2007,2,2
"15669",2006-11-24,2007,4,1.84615384615385
"15670",2006-11-25,2007,6,1.69230769230769
"15671",2006-11-26,2007,10,1.53846153846154
"15672",2006-11-27,2007,14,1.38461538461538
"15673",2006-11-28,2007,42,1.23076923076923
"15674",2006-11-29,2007,91,1.07692307692308
"15675",2006-11-30,2007,25,0.923076923076923
"15676",2006-12-01,2007,63,0.769230769230769
"15677",2006-12-02,2007,70,0.615384615384615
"15678",2006-12-03,2007,42,0.461538461538461
"15679",2006-12-04,2007,90,0.307692307692308
"15680",2006-12-05,2007,75,0.153846153846154
"15681",2006-12-06,2007,0,0
"15682",2006-12-07,2007,84,0.285714285714286
"15683",2006-12-08,2007,58,0.571428571428571
"15684",2006-12-09,2007,26,0.857142857142857
"15685",2006-12-10,2007,88,1.14285714285714
"15686",2006-12-11,2007,73,1.42857142857143
"15687",2006-12-12,2007,55,1.71428571428571
"15688",2006-12-13,2007,43,2
"15689",2006-12-14,2007,71,2.28571428571429
"15690",2006-12-15,2007,30,2.57142857142857
"15691",2006-12-16,2007,99,2.85714285714286
"15692",2006-12-17,2007,88,3.14285714285714
"15693",2006-12-18,2007,93,3.42857142857143
"15694",2006-12-19,2007,6,3.71428571428571
"15695",2006-12-20,2007,4,4
"15696",2006-12-21,2007,41,3.73333333333333
"15697",2006-12-22,2007,23,3.46666666666667
"15698",2006-12-23,2007,47,3.2
"15699",2006-12-24,2007,95,2.93333333333333
"15700",2006-12-25,2007,70,2.66666666666667
"15701",2006-12-26,2007,25,2.4
"15702",2006-12-27,2007,75,2.13333333333333
"15703",2006-12-28,2007,65,1.86666666666667
"15704",2006-12-29,2007,47,1.6
"15705",2006-12-30,2007,50,1.33333333333333
"15706",2006-12-31,2007,42,1.06666666666667
"15707",2007-01-01,2007,89,0.8
"15708",2007-01-02,2007,5,0.533333333333333
"15709",2007-01-03,2007,1,0.266666666666667
"15710",2007-01-04,2007,0,0
"15711",2007-01-05,2007,7,0.0666666666666667
"15712",2007-01-06,2007,22,0.133333333333333
"15713",2007-01-07,2007,20,0.2
"15714",2007-01-08,2007,43,0.266666666666667
"15715",2007-01-09,2007,68,0.333333333333333
"15716",2007-01-10,2007,99,0.4
"15717",2007-01-11,2007,36,0.466666666666667
"15718",2007-01-12,2007,90,0.533333333333333
"15719",2007-01-13,2007,68,0.6
"15720",2007-01-14,2007,44,0.666666666666667
"15721",2007-01-15,2007,24,0.733333333333333
"15722",2007-01-16,2007,85,0.8
"15723",2007-01-17,2007,26,0.866666666666667
"15724",2007-01-18,2007,13,0.933333333333333
"15725",2007-01-19,2007,1,1
"15726",2007-01-20,2007,88,1.16666666666667
"15727",2007-01-21,2007,75,1.33333333333333
"15728",2007-01-22,2007,40,1.5
"15729",2007-01-23,2007,88,1.66666666666667
"15730",2007-01-24,2007,3,1.83333333333333
"15731",2007-01-25,2007,2,2
"15732",2007-01-26,2007,4,2
"15733",2007-01-27,2007,2,2
"15734",2007-01-28,2007,24,2
"15735",2007-01-29,2007,83,2
"15736",2007-01-30,2007,49,2
"15737",2007-01-31,2007,89,2
"15738",2007-02-01,2007,72,2
"15739",2007-02-02,2007,39,2
"15740",2007-02-03,2007,81,2
"15741",2007-02-04,2007,58,2
"15742",2007-02-05,2007,24,2
"15743",2007-02-06,2007,2,2
"15744",2007-02-07,2007,67,2
"15745",2007-02-08,2007,6,2
"15746",2007-02-09,2007,14,2
"15747",2007-02-10,2007,81,2
"15748",2007-02-11,2007,25,2
"15749",2007-02-12,2007,92,2
"15750",2007-02-13,2007,2,2
"15751",2007-02-14,2007,2,1.83333333333333
"15752",2007-02-15,2007,9,1.66666666666667
"15753",2007-02-16,2007,2,1.5
"15754",2007-02-17,2007,6,1.33333333333333
"15755",2007-02-18,2007,5,1.16666666666667
"15756",2007-02-19,2007,1,1
"15757",2007-02-20,2007,64,1
"15758",2007-02-21,2007,47,1
"15759",2007-02-22,2007,86,1
"15760",2007-02-23,2007,32,1
"15761",2007-02-24,2007,93,1
"15762",2007-02-25,2007,3,1
"15763",2007-02-26,2007,8,1
"15764",2007-02-27,2007,4,1
"15765",2007-02-28,2007,7,1
"15766",2007-03-01,2007,1,1
"15767",2007-03-02,2007,1,1
"15768",2007-03-03,2007,3,1
"15769",2007-03-04,2007,8,1
"15770",2007-03-05,2007,6,1
"15771",2007-03-06,2007,8,1
"15772",2007-03-07,2007,5,1
"15773",2007-03-08,2007,8,1
"15774",2007-03-09,2007,7,1
"15775",2007-03-10,2007,1,1
"15776",2007-03-11,2007,8,1
"15777",2007-03-12,2007,1,1
"15778",2007-03-13,2007,9,0.941176470588235
"15779",2007-03-14,2007,67,0.882352941176471
"15780",2007-03-15,2007,38,0.823529411764706
"15781",2007-03-16,2007,38,0.764705882352941
"15782",2007-03-17,2007,87,0.705882352941176
"15783",2007-03-18,2007,32,0.647058823529412
"15784",2007-03-19,2007,5,0.588235294117647
"15785",2007-03-20,2007,2,0.529411764705882
"15786",2007-03-21,2007,7,0.470588235294118
"15787",2007-03-22,2007,1,0.411764705882353
"15788",2007-03-23,2007,2,0.352941176470588
"15789",2007-03-24,2007,4,0.294117647058823
"15790",2007-03-25,2007,4,0.235294117647059
"15791",2007-03-26,2007,6,0.176470588235294
"15792",2007-03-27,2007,6,0.117647058823529
"15793",2007-03-28,2007,4,0.0588235294117647
"15794",2007-03-29,2007,0,0
"15795",2007-03-30,2007,4,0.230769230769231
"15796",2007-03-31,2007,1,0.461538461538462
"15797",2007-04-01,2007,3,0.692307692307692
"15798",2007-04-02,2007,33,0.923076923076923
"15799",2007-04-03,2007,77,1.15384615384615
"15800",2007-04-04,2007,72,1.38461538461538
"15801",2007-04-05,2007,38,1.61538461538462
"15802",2007-04-06,2007,43,1.84615384615385
"15803",2007-04-07,2007,52,2.07692307692308
"15804",2007-04-08,2007,4,2.30769230769231
"15805",2007-04-09,2007,86,2.53846153846154
"15806",2007-04-10,2007,40,2.76923076923077
"15807",2007-04-11,2007,70,3
"15808",2007-04-12,2007,28,3.23076923076923
"15809",2007-04-13,2007,75,3.46153846153846
"15810",2007-04-14,2007,71,3.69230769230769
"15811",2007-04-15,2007,78,3.92307692307692
"15812",2007-04-16,2007,53,4.15384615384615
"15813",2007-04-17,2007,29,4.38461538461538
"15814",2007-04-18,2007,9,4.61538461538462
"15815",2007-04-19,2007,88,4.84615384615385
"15816",2007-04-20,2007,71,5.07692307692308
"15817",2007-04-21,2007,51,5.30769230769231
"15818",2007-04-22,2007,30,5.53846153846154
"15819",2007-04-23,2007,14,5.76923076923077
"15820",2007-04-24,2007,6,6
"15821",2007-04-25,2007,91,5.5
"15822",2007-04-26,2007,95,5
"15823",2007-04-27,2007,80,4.5
"15824",2007-04-28,2007,66,4
"15825",2007-04-29,2007,52,3.5
"15826",2007-04-30,2007,85,3
"15827",2007-05-01,2007,49,2.5
"15828",2007-05-02,2007,40,2
"15829",2007-05-03,2007,36,1.5
"15830",2007-05-04,2007,63,1
"15831",2007-05-05,2007,5,0.5
"15832",2007-05-06,2007,0,0
"15833",2007-05-07,2007,12,0
"15834",2007-05-08,2007,26,0
"15835",2007-05-09,2007,27,0
"15836",2007-05-10,2007,1,0
"15837",2007-05-11,2007,75,0
"15838",2007-05-12,2007,45,0
"15839",2007-05-13,2007,36,0
"15840",2007-05-14,2007,36,0
"15841",2007-05-15,2007,36,0
"15842",2007-05-16,2007,87,0
"15843",2007-05-17,2007,30,0
"15844",2007-05-18,2007,90,0
"15845",2007-05-19,2007,24,0
"15846",2007-05-20,2007,95,0
"15847",2007-05-21,2007,95,0
"15848",2007-05-22,2007,95,0
"15849",2007-05-23,2007,97,0
"15850",2007-05-24,2007,0,0
"15851",2007-05-25,2007,95,1
"15852",2007-05-26,2007,85,2
"15853",2007-05-27,2007,79,3
"15854",2007-05-28,2007,19,4
"15855",2007-05-29,2007,93,5
"15856",2007-05-30,2007,28,6
"15857",2007-05-31,2007,12,7
"15858",2007-06-01,2007,8,8
"15859",2007-06-02,2007,91,8.81818181818182
"15860",2007-06-03,2007,77,9.63636363636364
"15861",2007-06-04,2007,95,10.4545454545455
"15862",2007-06-05,2007,18,11.2727272727273
"15863",2007-06-06,2007,53,12.0909090909091
"15864",2007-06-07,2007,28,12.9090909090909
"15865",2007-06-08,2007,42,13.7272727272727
"15866",2007-06-09,2007,96,14.5454545454545
"15867",2007-06-10,2007,31,15.3636363636364
"15868",2007-06-11,2007,95,16.1818181818182
"15869",2007-06-12,2007,17,17
"15870",2007-06-13,2007,74,17
"15871",2007-06-14,2007,84,17
"15872",2007-06-15,2007,17,17
"15873",2007-06-16,2007,83,16.7222222222222
"15874",2007-06-17,2007,72,16.4444444444444
"15875",2007-06-18,2007,59,16.1666666666667
"15876",2007-06-19,2007,45,15.8888888888889
"15877",2007-06-20,2007,43,15.6111111111111
"15878",2007-06-21,2007,42,15.3333333333333
"15879",2007-06-22,2007,37,15.0555555555556
"15880",2007-06-23,2007,31,14.7777777777778
"15881",2007-06-24,2007,33,14.5
"15882",2007-06-25,2007,31,14.2222222222222
"15883",2007-06-26,2007,29,13.9444444444444
"15884",2007-06-27,2007,27,13.6666666666667
"15885",2007-06-28,2007,79,13.3888888888889
"15886",2007-06-29,2007,51,13.1111111111111
"15887",2007-06-30,2007,28,12.8333333333333
"15888",2007-07-01,2007,22,12.5555555555556
"15889",2007-07-02,2007,18,12.2777777777778
"15890",2007-07-03,2007,12,12
"15891",2007-07-04,2007,65,11.3076923076923
"15892",2007-07-05,2007,34,10.6153846153846
"15893",2007-07-06,2007,91,9.92307692307692
"15894",2007-07-07,2007,41,9.23076923076923
"15895",2007-07-08,2007,22,8.53846153846154
"15896",2007-07-09,2007,15,7.84615384615385
"15897",2007-07-10,2007,64,7.15384615384615
"15898",2007-07-11,2007,54,6.46153846153846
"15899",2007-07-12,2007,14,5.76923076923077
"15900",2007-07-13,2007,56,5.07692307692308
"15901",2007-07-14,2007,23,4.38461538461539
"15902",2007-07-15,2007,14,3.69230769230769
"15903",2007-07-16,2007,3,3
"15904",2007-07-17,2007,984,2.8
"15905",2007-07-18,2007,899,2.6
"15906",2007-07-19,2007,876,2.4
"15907",2007-07-20,2007,876,2.2
"15908",2007-07-21,2007,879,2
"15909",2007-07-22,2007,845,1.8
"15910",2007-07-23,2007,832,1.6
"15911",2007-07-24,2007,820,1.4
"15912",2007-07-25,2007,28,1.2
"15913",2007-07-26,2007,1,1
"15914",2007-07-27,2007,897,1
"15915",2007-07-28,2007,825,1
"15916",2007-07-29,2007,815,1
"15917",2007-07-30,2007,13,1
"15918",2007-07-31,2007,7,1
"15919",2007-08-01,2007,22,1
"15920",2007-08-02,2007,989,1
"15921",2007-08-03,2007,981,1
"15922",2007-08-04,2007,4,1
"15923",2007-08-05,2007,988,1
"15924",2007-08-06,2007,921,1
"15925",2007-08-07,2007,849,1
"15926",2007-08-08,2007,862,1
"15927",2007-08-09,2007,853,1
"15928",2007-08-10,2007,39,1
"15929",2007-08-11,2007,1,1
"15930",2007-08-12,2007,34,1
"15931",2007-08-13,2007,2,1
"15932",2007-08-14,2007,44,1
"15933",2007-08-15,2007,19,1
"15934",2007-08-16,2007,7,1
"15935",2007-08-17,2007,1,1
"15936",2007-08-18,2007,934,1.27272727272727
"15937",2007-08-19,2007,906,1.54545454545455
"15938",2007-08-20,2007,49,1.81818181818182
"15939",2007-08-21,2007,70,2.09090909090909
"15940",2007-08-22,2007,52,2.36363636363636
"15941",2007-08-23,2007,53,2.63636363636364
"15942",2007-08-24,2007,11,2.90909090909091
"15943",2007-08-25,2007,46,3.18181818181818
"15944",2007-08-26,2007,12,3.45454545454545
"15945",2007-08-27,2007,6,3.72727272727273
"15946",2007-08-28,2007,4,4
"15947",2007-08-29,2007,4,3.81818181818182
"15948",2007-08-30,2007,92,3.63636363636364
"15949",2007-08-31,2007,4,3.45454545454545
"15950",2007-09-01,2007,69,3.27272727272727
"15951",2007-09-02,2007,40,3.09090909090909
"15952",2007-09-03,2007,27,2.90909090909091
"15953",2007-09-04,2007,89,2.72727272727273
"15954",2007-09-05,2007,9,2.54545454545455
"15955",2007-09-06,2007,46,2.36363636363636
"15956",2007-09-07,2007,4,2.18181818181818
"15957",2007-09-08,2007,2,2
"15958",2007-09-09,2007,3,2.08333333333333
"15959",2007-09-10,2007,79,2.16666666666667
"15960",2007-09-11,2007,9,2.25
"15961",2007-09-12,2007,7,2.33333333333333
"15962",2007-09-13,2007,23,2.41666666666667
"15963",2007-09-14,2007,44,2.5
"15964",2007-09-15,2007,70,2.58333333333333
"15965",2007-09-16,2007,28,2.66666666666667
"15966",2007-09-17,2007,5,2.75
"15967",2007-09-18,2007,24,2.83333333333333
"15968",2007-09-19,2007,5,2.91666666666667
"15969",2007-09-20,2007,3,3
"15970",2007-09-21,2007,87,2.71428571428571
"15971",2007-09-22,2007,67,2.42857142857143
"15972",2007-09-23,2007,51,2.14285714285714
"15973",2007-09-24,2007,92,1.85714285714286
"15974",2007-09-25,2007,64,1.57142857142857
"15975",2007-09-26,2007,39,1.28571428571429
"15976",2007-09-27,2007,1,1
"15977",2007-09-28,2007,4,1.36363636363636
"15978",2007-09-29,2007,7,1.72727272727273
"15979",2007-09-30,2007,9,2.09090909090909
"15980",2007-10-01,2008,42,2.45454545454545
"15981",2007-10-02,2008,83,2.81818181818182
"15982",2007-10-03,2008,54,3.18181818181818
"15983",2007-10-04,2008,79,3.54545454545455
"15984",2007-10-05,2008,63,3.90909090909091
"15985",2007-10-06,2008,9,4.27272727272727
"15986",2007-10-07,2008,9,4.63636363636364
"15987",2007-10-08,2008,5,5
"15988",2007-10-09,2008,32,4.66666666666667
"15989",2007-10-10,2008,84,4.33333333333333
"15990",2007-10-11,2008,7,4
"15991",2007-10-12,2008,71,3.66666666666667
"15992",2007-10-13,2008,28,3.33333333333333
"15993",2007-10-14,2008,80,3
"15994",2007-10-15,2008,53,2.66666666666667
"15995",2007-10-16,2008,50,2.33333333333333
"15996",2007-10-17,2008,33,2
"15997",2007-10-18,2008,30,1.66666666666667
"15998",2007-10-19,2008,78,1.33333333333333
"15999",2007-10-20,2008,53,1
"16000",2007-10-21,2008,35,0.666666666666666
"16001",2007-10-22,2008,7,0.333333333333333
"16002",2007-10-23,2008,0,0
"16003",2007-10-24,2008,8,0
"16004",2007-10-25,2008,8,0
"16005",2007-10-26,2008,3,0
"16006",2007-10-27,2008,3,0
"16007",2007-10-28,2008,8,0
"16008",2007-10-29,2008,8,0
"16009",2007-10-30,2008,7,0
"16010",2007-10-31,2008,5,0
"16011",2007-11-01,2008,0,0
"16012",2007-11-02,2008,9,0.214285714285714
"16013",2007-11-03,2008,1,0.428571428571429
"16014",2007-11-04,2008,8,0.642857142857143
"16015",2007-11-05,2008,62,0.857142857142857
"16016",2007-11-06,2008,95,1.07142857142857
"16017",2007-11-07,2008,41,1.28571428571429
"16018",2007-11-08,2008,98,1.5
"16019",2007-11-09,2008,5,1.71428571428571
"16020",2007-11-10,2008,6,1.92857142857143
"16021",2007-11-11,2008,9,2.14285714285714
"16022",2007-11-12,2008,8,2.35714285714286
"16023",2007-11-13,2008,65,2.57142857142857
"16024",2007-11-14,2008,63,2.78571428571429
"16025",2007-11-15,2008,3,3
"16026",2007-11-16,2008,23,2.57142857142857
"16027",2007-11-17,2008,43,2.14285714285714
"16028",2007-11-18,2008,71,1.71428571428571
"16029",2007-11-19,2008,82,1.28571428571429
"16030",2007-11-20,2008,9,0.857142857142857
"16031",2007-11-21,2008,5,0.428571428571429
"16032",2007-11-22,2008,0,0
"16033",2007-11-23,2008,5,0
"16034",2007-11-24,2008,79,0
"16035",2007-11-25,2008,1,0
"16036",2007-11-26,2008,1,0
"16037",2007-11-27,2008,1,0
"16038",2007-11-28,2008,7,0
"16039",2007-11-29,2008,7,0
"16040",2007-11-30,2008,6,0
"16041",2007-12-01,2008,3,0
"16042",2007-12-02,2008,86,0
"16043",2007-12-03,2008,8,0
"16044",2007-12-04,2008,9,0
"16045",2007-12-05,2008,96,0
"16046",2007-12-06,2008,55,0
"16047",2007-12-07,2008,90,0
"16048",2007-12-08,2008,7,0
"16049",2007-12-09,2008,4,0
"16050",2007-12-10,2008,5,0
"16051",2007-12-11,2008,4,0
"16052",2007-12-12,2008,5,0
"16053",2007-12-13,2008,0,0
"16054",2007-12-14,2008,9,0.75
"16055",2007-12-15,2008,1,1
"16056",2007-12-16,2008,9,2.25
"16057",2007-12-17,2008,7,3
"16058",2007-12-18,2008,9,3.75
"16059",2007-12-19,2008,7,4.5
"16060",2007-12-20,2008,8,5.25
"16061",2007-12-21,2008,6,6
"16062",2007-12-22,2008,48,5.75
"16063",2007-12-23,2008,55,5.5
"16064",2007-12-24,2008,14,5.25
"16065",2007-12-25,2008,66,5
"16066",2007-12-26,2008,23,4.75
"16067",2007-12-27,2008,73,4.5
"16068",2007-12-28,2008,38,4.25
"16069",2007-12-29,2008,21,4
"16070",2007-12-30,2008,81,3.75
"16071",2007-12-31,2008,52,3.5
"16072",2008-01-01,2008,43,3.25
"16073",2008-01-02,2008,44,3
"16074",2008-01-03,2008,53,2.75
"16075",2008-01-04,2008,41,2.5
"16076",2008-01-05,2008,23,2.25
"16077",2008-01-06,2008,28,2
"16078",2008-01-07,2008,65,1.75
"16079",2008-01-08,2008,3,1.5
"16080",2008-01-09,2008,9,1.25
"16081",2008-01-10,2008,1,1
"16082",2008-01-11,2008,7,0.9
"16083",2008-01-12,2008,32,0.8
"16084",2008-01-13,2008,5,0.7
"16085",2008-01-14,2008,4,0.6
"16086",2008-01-15,2008,8,0.5
"16087",2008-01-16,2008,3,0.4
"16088",2008-01-17,2008,81,0.3
"16089",2008-01-18,2008,68,0.2
"16090",2008-01-19,2008,67,0.1
"16091",2008-01-20,2008,0,0
"16092",2008-01-21,2008,67,0.208333333333333
"16093",2008-01-22,2008,48,0.416666666666667
"16094",2008-01-23,2008,22,0.625
"16095",2008-01-24,2008,39,0.833333333333333
"16096",2008-01-25,2008,11,1.04166666666667
"16097",2008-01-26,2008,80,1.25
"16098",2008-01-27,2008,80,1.45833333333333
"16099",2008-01-28,2008,80,1.66666666666667
"16100",2008-01-29,2008,56,1.875
"16101",2008-01-30,2008,41,2.08333333333333
"16102",2008-01-31,2008,39,2.29166666666667
"16103",2008-02-01,2008,37,2.5
"16104",2008-02-02,2008,51,2.70833333333333
"16105",2008-02-03,2008,64,2.91666666666667
"16106",2008-02-04,2008,57,3.125
"16107",2008-02-05,2008,23,3.33333333333333
"16108",2008-02-06,2008,66,3.54166666666667
"16109",2008-02-07,2008,89,3.75
"16110",2008-02-08,2008,15,3.95833333333333
"16111",2008-02-09,2008,76,4.16666666666667
"16112",2008-02-10,2008,68,4.375
"16113",2008-02-11,2008,54,4.58333333333333
"16114",2008-02-12,2008,30,4.79166666666667
"16115",2008-02-13,2008,5,5
"16116",2008-02-14,2008,90,4.85714285714286
"16117",2008-02-15,2008,89,4.71428571428571
"16118",2008-02-16,2008,76,4.57142857142857
"16119",2008-02-17,2008,29,4.42857142857143
"16120",2008-02-18,2008,40,4.28571428571429
"16121",2008-02-19,2008,53,4.14285714285714
"16122",2008-02-20,2008,52,4
"16123",2008-02-21,2008,58,3.85714285714286
"16124",2008-02-22,2008,52,3.71428571428571
"16125",2008-02-23,2008,53,3.57142857142857
"16126",2008-02-24,2008,48,3.42857142857143
"16127",2008-02-25,2008,44,3.28571428571429
"16128",2008-02-26,2008,36,3.14285714285714
"16129",2008-02-27,2008,32,3
"16130",2008-02-28,2008,25,2.85714285714286
"16131",2008-02-29,2008,15,2.71428571428571
"16132",2008-03-01,2008,29,2.57142857142857
"16133",2008-03-02,2008,71,2.42857142857143
"16134",2008-03-03,2008,88,2.28571428571429
"16135",2008-03-04,2008,49,2.14285714285714
"16136",2008-03-05,2008,2,2
"16137",2008-03-06,2008,17,1.89473684210526
"16138",2008-03-07,2008,28,1.78947368421053
"16139",2008-03-08,2008,11,1.68421052631579
"16140",2008-03-09,2008,55,1.57894736842105
"16141",2008-03-10,2008,42,1.47368421052632
"16142",2008-03-11,2008,79,1.36842105263158
"16143",2008-03-12,2008,66,1.26315789473684
"16144",2008-03-13,2008,45,1.15789473684211
"16145",2008-03-14,2008,86,1.05263157894737
"16146",2008-03-15,2008,56,0.947368421052632
"16147",2008-03-16,2008,45,0.842105263157895
"16148",2008-03-17,2008,26,0.736842105263158
"16149",2008-03-18,2008,8,0.631578947368421
"16150",2008-03-19,2008,7,0.526315789473684
"16151",2008-03-20,2008,9,0.421052631578947
"16152",2008-03-21,2008,6,0.315789473684211
"16153",2008-03-22,2008,9,0.210526315789474
"16154",2008-03-23,2008,6,0.105263157894737
"16155",2008-03-24,2008,0,0
"16156",2008-03-25,2008,0,0
"16157",2008-03-26,2008,6,0.315789473684211
"16158",2008-03-27,2008,3,0.631578947368421
"16159",2008-03-28,2008,3,0.947368421052632
"16160",2008-03-29,2008,7,1.26315789473684
"16161",2008-03-30,2008,9,1.57894736842105
"16162",2008-03-31,2008,2,1.89473684210526
"16163",2008-04-01,2008,6,2.21052631578947
"16164",2008-04-02,2008,9,2.52631578947368
"16165",2008-04-03,2008,6,2.84210526315789
"16166",2008-04-04,2008,19,3.15789473684211
"16167",2008-04-05,2008,72,3.47368421052632
"16168",2008-04-06,2008,9,3.78947368421053
"16169",2008-04-07,2008,36,4.10526315789474
"16170",2008-04-08,2008,52,4.42105263157895
"16171",2008-04-09,2008,7,4.73684210526316
"16172",2008-04-10,2008,76,5.05263157894737
"16173",2008-04-11,2008,34,5.36842105263158
"16174",2008-04-12,2008,63,5.68421052631579
"16175",2008-04-13,2008,6,6
"16176",2008-04-14,2008,9,5.77777777777778
"16177",2008-04-15,2008,75,5.55555555555556
"16178",2008-04-16,2008,98,5.33333333333333
"16179",2008-04-17,2008,23,5.11111111111111
"16180",2008-04-18,2008,12,4.88888888888889
"16181",2008-04-19,2008,64,4.66666666666667
"16182",2008-04-20,2008,85,4.44444444444444
"16183",2008-04-21,2008,64,4.22222222222222
"16184",2008-04-22,2008,13,4
"16185",2008-04-23,2008,72,3.77777777777778
"16186",2008-04-24,2008,52,3.55555555555556
"16187",2008-04-25,2008,19,3.33333333333333
"16188",2008-04-26,2008,37,3.11111111111111
"16189",2008-04-27,2008,65,2.88888888888889
"16190",2008-04-28,2008,78,2.66666666666667
"16191",2008-04-29,2008,44,2.44444444444444
"16192",2008-04-30,2008,34,2.22222222222222
"16193",2008-05-01,2008,2,2
"16194",2008-05-02,2008,79,2.5
"16195",2008-05-03,2008,55,3
"16196",2008-05-04,2008,35,3.5
"16197",2008-05-05,2008,31,4
"16198",2008-05-06,2008,33,4.5
"16199",2008-05-07,2008,52,5
"16200",2008-05-08,2008,24,5.5
"16201",2008-05-09,2008,6,6
"16202",2008-05-10,2008,95,5.82352941176471
"16203",2008-05-11,2008,81,5.64705882352941
"16204",2008-05-12,2008,75,5.47058823529412
"16205",2008-05-13,2008,73,5.29411764705882
"16206",2008-05-14,2008,59,5.11764705882353
"16207",2008-05-15,2008,41,4.94117647058824
"16208",2008-05-16,2008,44,4.76470588235294
"16209",2008-05-17,2008,45,4.58823529411765
"16210",2008-05-18,2008,48,4.41176470588235
"16211",2008-05-19,2008,67,4.23529411764706
"16212",2008-05-20,2008,23,4.05882352941176
"16213",2008-05-21,2008,22,3.88235294117647
"16214",2008-05-22,2008,94,3.70588235294118
"16215",2008-05-23,2008,39,3.52941176470588
"16216",2008-05-24,2008,87,3.35294117647059
"16217",2008-05-25,2008,24,3.17647058823529
"16218",2008-05-26,2008,3,3
"16219",2008-05-27,2008,89,2.90909090909091
"16220",2008-05-28,2008,56,2.81818181818182
"16221",2008-05-29,2008,48,2.72727272727273
"16222",2008-05-30,2008,63,2.63636363636364
"16223",2008-05-31,2008,80,2.54545454545455
"16224",2008-06-01,2008,62,2.45454545454545
"16225",2008-06-02,2008,57,2.36363636363636
"16226",2008-06-03,2008,68,2.27272727272727
"16227",2008-06-04,2008,23,2.18181818181818
"16228",2008-06-05,2008,99,2.09090909090909
"16229",2008-06-06,2008,2,2
"16230",2008-06-07,2008,9,1.90909090909091
"16231",2008-06-08,2008,3,1.81818181818182
"16232",2008-06-09,2008,7,1.72727272727273
"16233",2008-06-10,2008,9,1.63636363636364
"16234",2008-06-11,2008,35,1.54545454545455
"16235",2008-06-12,2008,9,1.45454545454545
"16236",2008-06-13,2008,5,1.36363636363636
"16237",2008-06-14,2008,13,1.27272727272727
"16238",2008-06-15,2008,28,1.18181818181818
"16239",2008-06-16,2008,65,1.09090909090909
"16240",2008-06-17,2008,23,1
"16241",2008-06-18,2008,8,0.909090909090909
"16242",2008-06-19,2008,4,0.818181818181818
"16243",2008-06-20,2008,9,0.727272727272727
"16244",2008-06-21,2008,8,0.636363636363636
"16245",2008-06-22,2008,86,0.545454545454545
"16246",2008-06-23,2008,88,0.454545454545455
"16247",2008-06-24,2008,70,0.363636363636364
"16248",2008-06-25,2008,1,0.272727272727273
"16249",2008-06-26,2008,23,0.181818181818182
"16250",2008-06-27,2008,65,0.0909090909090908
"16251",2008-06-28,2008,0,0
"16252",2008-06-29,2008,27,0.6
