day,month,year,flow,hyear,baseflow,Date
16,7,1961,226,1961,186.5,1961-07-16
17,7,1961,246,1961,191.875,1961-07-17
18,7,1961,285,1961,197.25,1961-07-18
19,7,1961,277,1961,202.625,1961-07-19
20,7,1961,231,1961,208,1961-07-20
21,7,1961,258,1961,213.375,1961-07-21
22,7,1961,246,1961,218.75,1961-07-22
23,7,1961,363,1961,224.125,1961-07-23
24,7,1961,702,1961,229.5,1961-07-24
25,7,1961,528,1961,234.875,1961-07-25
26,7,1961,377,1961,240.25,1961-07-26
27,7,1961,304,1961,245.625,1961-07-27
28,7,1961,251,1961,251,1961-07-28
29,7,1961,277,1961,245.38888888888889,1961-07-29
30,7,1961,1118,1961,239.77777777777777,1961-07-30
31,7,1961,854,1961,234.16666666666666,1961-07-31
1,8,1961,688,1961,228.55555555555554,1961-08-01
2,8,1961,508,1961,222.94444444444446,1961-08-02
3,8,1961,413,1961,217.33333333333334,1961-08-03
4,8,1961,351,1961,211.72222222222223,1961-08-04
5,8,1961,309,1961,206.11111111111111,1961-08-05
6,8,1961,271,1961,200.5,1961-08-06
7,8,1961,241,1961,194.88888888888889,1961-08-07
8,8,1961,221,1961,189.27777777777777,1961-08-08
9,8,1961,204,1961,183.66666666666669,1961-08-09
10,8,1961,195,1961,178.05555555555554,1961-08-10
11,8,1961,183,1961,172.44444444444446,1961-08-11
12,8,1961,174,1961,166.83333333333331,1961-08-12
13,8,1961,165,1961,161.22222222222223,1961-08-13
14,8,1961,156,1961,155.61111111111111,1961-08-14
15,8,1961,150,1961,150,1961-08-15
16,8,1961,150,1961,149.6,1961-08-16
17,8,1961,165,1961,149.2,1961-08-17
18,8,1961,161,1961,148.8,1961-08-18
19,8,1961,152,1961,148.4,1961-08-19
20,8,1961,148,1961,148,1961-08-20
21,8,1961,298,1961,144.88235294117646,1961-08-21
22,8,1961,251,1961,141.76470588235293,1961-08-22
23,8,1961,197,1961,138.64705882352942,1961-08-23
24,8,1961,190,1961,135.52941176470588,1961-08-24
25,8,1961,161,1961,132.41176470588235,1961-08-25
26,8,1961,159,1961,129.2941176470588,1961-08-26
27,8,1961,154,1961,126.17647058823529,1961-08-27
28,8,1961,135,1961,123.05882352941177,1961-08-28
29,8,1961,125,1961,119.94117647058823,1961-08-29
30,8,1961,125,1961,116.82352941176471,1961-08-30
31,8,1961,125,1961,113.70588235294117,1961-08-31
1,9,1961,119,1961,110.58823529411765,1961-09-01
2,9,1961,114,1961,107.47058823529412,1961-09-02
3,9,1961,114,1961,104.35294117647058,1961-09-03
4,9,1961,104,1961,101.23529411764706,1961-09-04
5,9,1961,100,1961,98.11764705882354,1961-09-05
6,9,1961,95,1961,95,1961-09-06
7,9,1961,165,1961,95.33333333333333,1961-09-07
8,9,1961,226,1961,95.66666666666667,1961-09-08
9,9,1961,419,1961,96,1961-09-09
10,9,1961,450,1961,96.33333333333333,1961-09-10
11,9,1961,287,1961,96.66666666666667,1961-09-11
12,9,1961,221,1961,97,1961-09-12
13,9,1961,183,1961,97.33333333333333,1961-09-13
14,9,1961,146,1961,97.66666666666667,1961-09-14
15,9,1961,137,1961,98,1961-09-15
16,9,1961,129,1961,98.33333333333333,1961-09-16
17,9,1961,115,1961,98.66666666666667,1961-09-17
18,9,1961,112,1961,99,1961-09-18
19,9,1961,112,1961,99.33333333333333,1961-09-19
20,9,1961,104,1961,99.66666666666667,1961-09-20
21,9,1961,100,1961,100,1961-09-21
22,9,1961,104,1961,98.25,1961-09-22
23,9,1961,97,1961,96.5,1961-09-23
24,9,1961,97,1961,94.75,1961-09-24
25,9,1961,93,1961,93,1961-09-25
26,9,1961,93,1961,91.25,1961-09-26
27,9,1961,91,1961,89.5,1961-09-27
28,9,1961,93,1961,87.75,1961-09-28
29,9,1961,99,1961,86,1961-09-29
30,9,1961,95,1961,84.25,1961-09-30
1,10,1961,93,1961,82.5,1961-10-01
2,10,1961,81,1961,80.75,1961-10-02
3,10,1961,79,1961,79,1961-10-03
4,10,1961,81,1961,80.75,1961-10-04
5,10,1961,83,1961,82.5,1961-10-05
6,10,1961,83,1961,83,1961-10-06
7,10,1961,86,1961,86,1961-10-07
8,10,1961,115,1961,87.6,1961-10-08
9,10,1961,371,1961,89.2,1961-10-09
10,10,1961,298,1961,90.8,1961-10-10
11,10,1961,236,1961,92.4,1961-10-11
12,10,1961,174,1961,94,1961-10-12
13,10,1961,148,1961,95.6,1961-10-13
14,10,1961,131,1961,97.2,1961-10-14
15,10,1961,123,1961,98.8,1961-10-15
16,10,1961,104,1961,100.4,1961-10-16
17,10,1961,102,1961,102,1961-10-17
18,10,1961,115,1961,111.53846153846153,1961-10-18
19,10,1961,958,1961,121.07692307692308,1961-10-19
20,10,1961,1662,1961,130.6153846153846,1961-10-20
21,10,1961,1092,1961,140.15384615384616,1961-10-21
22,10,1961,652,1961,149.69230769230768,1961-10-22
23,10,1961,501,1961,159.23076923076923,1961-10-23
24,10,1961,425,1961,168.76923076923077,1961-10-24
25,10,1961,369,1961,178.30769230769232,1961-10-25
26,10,1961,326,1961,187.84615384615384,1961-10-26
27,10,1961,287,1961,197.3846153846154,1961-10-27
28,10,1961,256,1961,206.9230769230769,1961-10-28
29,10,1961,241,1961,216.46153846153845,1961-10-29
30,10,1961,226,1961,226,1961-10-30
31,10,1961,371,1961,226.42857142857142,1961-10-31
1,11,1961,395,1961,226.85714285714286,1961-11-01
2,11,1961,295,1961,227.28571428571428,1961-11-02
3,11,1961,274,1961,227.71428571428572,1961-11-03
4,11,1961,354,1961,228.14285714285714,1961-11-04
5,11,1961,1016,1961,228.57142857142858,1961-11-05
6,11,1961,934,1961,229,1961-11-06
7,11,1961,792,1961,229.42857142857142,1961-11-07
8,11,1961,680,1961,229.85714285714286,1961-11-08
9,11,1961,582,1961,230.28571428571428,1961-11-09
10,11,1961,558,1961,230.71428571428572,1961-11-10
11,11,1961,854,1961,231.14285714285714,1961-11-11
12,11,1961,854,1961,231.57142857142858,1961-11-12
13,11,1961,831,1961,232,1961-11-13
14,11,1961,1388,1961,232.42857142857142,1961-11-14
15,11,1961,1179,1961,232.85714285714286,1961-11-15
16,11,1961,878,1961,233.28571428571428,1961-11-16
17,11,1961,673,1961,233.71428571428572,1961-11-17
18,11,1961,568,1961,234.14285714285714,1961-11-18
19,11,1961,501,1961,234.57142857142858,1961-11-19
20,11,1961,425,1961,235,1961-11-20
21,11,1961,386,1961,235.42857142857142,1961-11-21
22,11,1961,343,1961,235.85714285714286,1961-11-22
23,11,1961,315,1961,236.28571428571428,1961-11-23
24,11,1961,293,1961,236.71428571428572,1961-11-24
25,11,1961,282,1961,237.14285714285714,1961-11-25
26,11,1961,266,1961,237.57142857142858,1961-11-26
27,11,1961,238,1961,238,1961-11-27
28,11,1961,380,1961,247.77777777777777,1961-11-28
29,11,1961,447,1961,257.55555555555554,1961-11-29
30,11,1961,416,1961,267.3333333333333,1961-11-30
1,12,1961,488,1961,277.1111111111111,1961-12-01
2,12,1961,444,1961,286.8888888888889,1961-12-02
3,12,1961,407,1961,296.6666666666667,1961-12-03
4,12,1961,348,1961,306.44444444444446,1961-12-04
5,12,1961,331,1961,316.22222222222223,1961-12-05
6,12,1961,326,1961,326,1961-12-06
7,12,1961,637,1961,320.1904761904762,1961-12-07
8,12,1961,695,1961,314.3809523809524,1961-12-08
9,12,1961,518,1961,308.57142857142856,1961-12-09
10,12,1961,410,1961,302.76190476190476,1961-12-10
11,12,1961,383,1961,296.95238095238096,1961-12-11
12,12,1961,363,1961,291.14285714285717,1961-12-12
13,12,1961,374,1961,285.3333333333333,1961-12-13
14,12,1961,392,1961,279.5238095238095,1961-12-14
15,12,1961,383,1961,273.7142857142857,1961-12-15
16,12,1961,357,1961,267.9047619047619,1961-12-16
17,12,1961,337,1961,262.0952380952381,1961-12-17
18,12,1961,293,1961,256.2857142857143,1961-12-18
19,12,1961,282,1961,250.47619047619048,1961-12-19
20,12,1961,277,1961,244.66666666666669,1961-12-20
21,12,1961,269,1961,238.85714285714286,1961-12-21
22,12,1961,258,1961,233.04761904761904,1961-12-22
23,12,1961,248,1961,227.23809523809524,1961-12-23
24,12,1961,251,1961,221.42857142857144,1961-12-24
25,12,1961,241,1961,215.61904761904762,1961-12-25
26,12,1961,211,1961,209.8095238095238,1961-12-26
27,12,1961,204,1961,204,1961-12-27
28,12,1961,223,1961,214.8,1961-12-28
29,12,1961,266,1961,225.6,1961-12-29
30,12,1961,304,1961,236.4,1961-12-30
31,12,1961,317,1961,247.2,1961-12-31
1,1,1962,652,1962,258,1962-01-01
2,1,1962,1456,1962,268.8,1962-01-02
3,1,1962,1979,1962,279.6,1962-01-03
4,1,1962,1287,1962,290.4,1962-01-04
5,1,1962,839,1962,301.2,1962-01-05
6,1,1962,641,1962,312,1962-01-06
7,1,1962,541,1962,322.8,1962-01-07
8,1,1962,450,1962,333.6,1962-01-08
9,1,1962,404,1962,344.4,1962-01-09
10,1,1962,377,1962,355.2,1962-01-10
11,1,1962,366,1962,366,1962-01-11
12,1,1962,444,1962,366,1962-01-12
13,1,1962,1092,1962,366,1962-01-13
14,1,1962,1110,1962,366,1962-01-14
15,1,1962,1388,1962,366,1962-01-15
16,1,1962,1000,1962,366,1962-01-16
17,1,1962,717,1962,366,1962-01-17
18,1,1962,578,1962,366,1962-01-18
19,1,1962,495,1962,366,1962-01-19
20,1,1962,444,1962,366,1962-01-20
21,1,1962,404,1962,366,1962-01-21
22,1,1962,366,1962,366,1962-01-22
23,1,1962,472,1962,356.46666666666664,1962-01-23
24,1,1962,609,1962,346.93333333333334,1962-01-24
25,1,1962,508,1962,337.4,1962-01-25
26,1,1962,450,1962,327.8666666666667,1962-01-26
27,1,1962,407,1962,318.3333333333333,1962-01-27
28,1,1962,377,1962,308.8,1962-01-28
29,1,1962,354,1962,299.26666666666665,1962-01-29
30,1,1962,315,1962,289.73333333333335,1962-01-30
31,1,1962,304,1962,280.2,1962-01-31
1,2,1962,277,1962,270.6666666666667,1962-02-01
2,2,1962,261,1962,261,1962-02-02
3,2,1962,248,1962,248,1962-02-03
4,2,1962,243,1962,242.06666666666666,1962-02-04
5,2,1962,231,1962,231,1962-02-05
6,2,1962,223,1962,223,1962-02-06
7,2,1962,226,1962,221,1962-02-07
8,2,1962,226,1962,219,1962-02-08
9,2,1962,256,1962,217,1962-02-09
10,2,1962,309,1962,215,1962-02-10
11,2,1962,298,1962,213,1962-02-11
12,2,1962,274,1962,211,1962-02-12
13,2,1962,256,1962,209,1962-02-13
14,2,1962,389,1962,207,1962-02-14
15,2,1962,463,1962,205,1962-02-15
16,2,1962,374,1962,203,1962-02-16
17,2,1962,315,1962,201,1962-02-17
18,2,1962,282,1962,199,1962-02-18
19,2,1962,251,1962,197,1962-02-19
20,2,1962,233,1962,195,1962-02-20
21,2,1962,233,1962,193,1962-02-21
22,2,1962,223,1962,191,1962-02-22
23,2,1962,216,1962,189,1962-02-23
24,2,1962,206,1962,187,1962-02-24
25,2,1962,199,1962,185,1962-02-25
26,2,1962,185,1962,183,1962-02-26
27,2,1962,181,1962,181,1962-02-27
28,2,1962,179,1962,179,1962-02-28
1,3,1962,181,1962,181,1962-03-01
2,3,1962,183,1962,183,1962-03-02
3,3,1962,197,1962,187.91666666666666,1962-03-03
4,3,1962,199,1962,191.375,1962-03-04
5,3,1962,472,1962,194.83333333333334,1962-03-05
6,3,1962,1323,1962,198.29166666666666,1962-03-06
7,3,1962,1805,1962,201.75,1962-03-07
8,3,1962,1255,1962,205.20833333333334,1962-03-08
9,3,1962,831,1962,208.66666666666666,1962-03-09
10,3,1962,655,1962,212.125,1962-03-10
11,3,1962,544,1962,215.58333333333334,1962-03-11
12,3,1962,688,1962,219.04166666666666,1962-03-12
13,3,1962,870,1962,222.5,1962-03-13
14,3,1962,781,1962,225.95833333333331,1962-03-14
15,3,1962,561,1962,229.41666666666669,1962-03-15
16,3,1962,476,1962,232.875,1962-03-16
17,3,1962,410,1962,236.33333333333331,1962-03-17
18,3,1962,363,1962,239.79166666666669,1962-03-18
19,3,1962,328,1962,243.25,1962-03-19
20,3,1962,306,1962,246.70833333333331,1962-03-20
21,3,1962,293,1962,250.16666666666669,1962-03-21
22,3,1962,287,1962,253.625,1962-03-22
23,3,1962,277,1962,257.0833333333333,1962-03-23
24,3,1962,269,1962,260.5416666666667,1962-03-24
25,3,1962,264,1962,264,1962-03-25
26,3,1962,251,1962,251,1962-03-26
27,3,1962,264,1962,264,1962-03-27
28,3,1962,295,1962,295,1962-03-28
29,3,1962,293,1962,293,1962-03-29
30,3,1962,315,1962,315,1962-03-30
31,3,1962,360,1962,360,1962-03-31
1,4,1962,548,1962,394.20000000000005,1962-04-01
2,4,1962,785,1962,418.06666666666666,1962-04-02
3,4,1962,680,1962,441.93333333333334,1962-04-03
4,4,1962,551,1962,465.79999999999995,1962-04-04
5,4,1962,702,1962,489.66666666666663,1962-04-05
6,4,1962,1110,1962,513.5333333333333,1962-04-06
7,4,1962,967,1962,537.4000000000001,1962-04-07
8,4,1962,710,1962,561.2666666666667,1962-04-08
9,4,1962,568,1962,568,1962-04-09
10,4,1962,609,1962,609,1962-04-10
11,4,1962,1101,1962,596.1071428571429,1962-04-11
12,4,1962,1162,1962,583.2142857142857,1962-04-12
13,4,1962,1157,1962,570.3214285714286,1962-04-13
14,4,1962,1058,1962,557.4285714285714,1962-04-14
15,4,1962,1075,1962,544.5357142857142,1962-04-15
16,4,1962,894,1962,531.6428571428571,1962-04-16
17,4,1962,918,1962,518.75,1962-04-17
18,4,1962,785,1962,505.8571428571429,1962-04-18
19,4,1962,680,1962,492.9642857142857,1962-04-19
20,4,1962,630,1962,480.07142857142856,1962-04-20
21,4,1962,595,1962,467.17857142857144,1962-04-21
22,4,1962,616,1962,454.28571428571433,1962-04-22
23,4,1962,521,1962,441.3928571428571,1962-04-23
24,4,1962,508,1962,428.5,1962-04-24
25,4,1962,469,1962,415.6071428571429,1962-04-25
26,4,1962,450,1962,402.7142857142857,1962-04-26
27,4,1962,429,1962,389.82142857142856,1962-04-27
28,4,1962,469,1962,376.92857142857144,1962-04-28
29,4,1962,429,1962,364.0357142857143,1962-04-29
30,4,1962,363,1962,351.1428571428571,1962-04-30
1,5,1962,348,1962,338.25,1962-05-01
2,5,1962,315,1962,315,1962-05-02
3,5,1962,304,1962,304,1962-05-03
4,5,1962,282,1962,282,1962-05-04
5,5,1962,269,1962,269,1962-05-05
6,5,1962,266,1962,266,1962-05-06
7,5,1962,256,1962,256,1962-05-07
8,5,1962,248,1962,248,1962-05-08
9,5,1962,251,1962,251,1962-05-09
10,5,1962,266,1962,266,1962-05-10
11,5,1962,293,1962,287.6,1962-05-11
12,5,1962,371,1962,309.2,1962-05-12
13,5,1962,345,1962,330.8,1962-05-13
14,5,1962,501,1962,352.4,1962-05-14
15,5,1962,1153,1962,374,1962-05-15
16,5,1962,1250,1962,395.6,1962-05-16
17,5,1962,846,1962,417.2,1962-05-17
18,5,1962,609,1962,438.8,1962-05-18
19,5,1962,501,1962,460.4,1962-05-19
20,5,1962,482,1962,482,1962-05-20
21,5,1962,1033,1962,474.55172413793105,1962-05-21
22,5,1962,1118,1962,467.1034482758621,1962-05-22
23,5,1962,769,1962,459.6551724137931,1962-05-23
24,5,1962,609,1962,452.2068965517241,1962-05-24
25,5,1962,531,1962,444.7586206896552,1962-05-25
26,5,1962,578,1962,437.3103448275862,1962-05-26
27,5,1962,680,1962,429.8620689655172,1962-05-27
28,5,1962,691,1962,422.41379310344826,1962-05-28
29,5,1962,531,1962,414.9655172413793,1962-05-29
30,5,1962,472,1962,407.51724137931035,1962-05-30
31,5,1962,450,1962,400.0689655172414,1962-05-31
1,6,1962,432,1962,392.62068965517244,1962-06-01
2,6,1962,416,1962,385.17241379310343,1962-06-02
3,6,1962,548,1962,377.7241379310345,1962-06-03
4,6,1962,655,1962,370.2758620689655,1962-06-04
5,6,1962,541,1962,362.82758620689657,1962-06-05
6,6,1962,466,1962,355.3793103448276,1962-06-06
7,6,1962,407,1962,347.9310344827586,1962-06-07
8,6,1962,357,1962,340.48275862068965,1962-06-08
9,6,1962,326,1962,326,1962-06-09
10,6,1962,312,1962,312,1962-06-10
11,6,1962,304,1962,304,1962-06-11
12,6,1962,306,1962,306,1962-06-12
13,6,1962,312,1962,303.2413793103448,1962-06-13
14,6,1962,301,1962,295.7931034482759,1962-06-14
15,6,1962,285,1962,285,1962-06-15
16,6,1962,271,1962,271,1962-06-16
17,6,1962,271,1962,271,1962-06-17
18,6,1962,266,1962,266,1962-06-18
19,6,1962,253,1962,253,1962-06-19
20,6,1962,253,1962,251,1962-06-20
21,6,1962,269,1962,249,1962-06-21
22,6,1962,306,1962,247,1962-06-22
23,6,1962,274,1962,245,1962-06-23
24,6,1962,248,1962,243,1962-06-24
25,6,1962,241,1962,241,1962-06-25
26,6,1962,285,1962,244.125,1962-06-26
27,6,1962,269,1962,247.25,1962-06-27
28,6,1962,331,1962,250.375,1962-06-28
29,6,1962,383,1962,253.5,1962-06-29
30,6,1962,357,1962,256.625,1962-06-30
1,7,1962,377,1962,259.75,1962-07-01
2,7,1962,304,1962,262.875,1962-07-02
3,7,1962,266,1962,266,1962-07-03
4,7,1962,469,1962,278.6,1962-07-04
5,7,1962,1341,1962,291.2,1962-07-05
6,7,1962,1578,1962,303.8,1962-07-06
7,7,1962,1277,1962,316.4,1962-07-07
8,7,1962,963,1962,329,1962-07-08
9,7,1962,695,1962,341.6,1962-07-09
10,7,1962,554,1962,354.2,1962-07-10
11,7,1962,463,1962,366.8,1962-07-11
12,7,1962,410,1962,379.4,1962-07-12
13,7,1962,392,1962,392,1962-07-13
14,7,1962,386,1962,379.1333333333333,1962-07-14
15,7,1962,357,1962,357,1962-07-15
16,7,1962,377,1962,353.4,1962-07-16
17,7,1962,422,1962,340.5333333333333,1962-07-17
18,7,1962,404,1962,327.6666666666667,1962-07-18
19,7,1962,363,1962,314.8,1962-07-19
20,7,1962,315,1962,301.93333333333334,1962-07-20
21,7,1962,282,1962,282,1962-07-21
22,7,1962,312,1962,276.2,1962-07-22
23,7,1962,251,1962,251,1962-07-23
24,7,1962,238,1962,238,1962-07-24
25,7,1962,228,1962,228,1962-07-25
26,7,1962,218,1962,218,1962-07-26
27,7,1962,211,1962,211,1962-07-27
28,7,1962,199,1962,199,1962-07-28
29,7,1962,231,1962,194.92307692307693,1962-07-29
30,7,1962,337,1962,190.84615384615384,1962-07-30
31,7,1962,264,1962,186.76923076923077,1962-07-31
1,8,1962,221,1962,182.69230769230768,1962-08-01
2,8,1962,209,1962,178.6153846153846,1962-08-02
3,8,1962,199,1962,174.53846153846155,1962-08-03
4,8,1962,181,1962,170.46153846153845,1962-08-04
5,8,1962,183,1962,166.3846153846154,1962-08-05
6,8,1962,172,1962,162.30769230769232,1962-08-06
7,8,1962,167,1962,158.23076923076923,1962-08-07
8,8,1962,156,1962,154.15384615384616,1962-08-08
9,8,1962,152,1962,150.07692307692307,1962-08-09
10,8,1962,146,1962,146,1962-08-10
11,8,1962,152,1962,143.25,1962-08-11
12,8,1962,152,1962,140.5,1962-08-12
13,8,1962,140,1962,137.75,1962-08-13
14,8,1962,135,1962,135,1962-08-14
15,8,1962,135,1962,133.76923076923077,1962-08-15
16,8,1962,135,1962,132.53846153846155,1962-08-16
17,8,1962,140,1962,131.30769230769232,1962-08-17
18,8,1962,142,1962,130.07692307692307,1962-08-18
19,8,1962,152,1962,128.84615384615384,1962-08-19
20,8,1962,150,1962,127.61538461538461,1962-08-20
21,8,1962,133,1962,126.38461538461539,1962-08-21
22,8,1962,133,1962,125.15384615384616,1962-08-22
23,8,1962,140,1962,123.92307692307692,1962-08-23
24,8,1962,131,1962,122.6923076923077,1962-08-24
25,8,1962,125,1962,121.46153846153847,1962-08-25
26,8,1962,123,1962,120.23076923076923,1962-08-26
27,8,1962,119,1962,119,1962-08-27
28,8,1962,112,1962,112,1962-08-28
29,8,1962,110,1962,110,1962-08-29
30,8,1962,112,1962,110.75,1962-08-30
31,8,1962,117,1962,108,1962-08-31
1,9,1962,110,1962,105.25,1962-09-01
2,9,1962,110,1962,102.5,1962-09-02
3,9,1962,100,1962,99.75,1962-09-03
4,9,1962,97,1962,97,1962-09-04
5,9,1962,97,1962,97,1962-09-05
6,9,1962,110,1962,105.76923076923077,1962-09-06
7,9,1962,119,1962,110.15384615384616,1962-09-07
8,9,1962,152,1962,114.53846153846155,1962-09-08
9,9,1962,568,1962,118.92307692307692,1962-09-09
10,9,1962,360,1962,123.3076923076923,1962-09-10
11,9,1962,256,1962,127.6923076923077,1962-09-11
12,9,1962,188,1962,132.0769230769231,1962-09-12
13,9,1962,165,1962,136.46153846153845,1962-09-13
14,9,1962,188,1962,140.84615384615384,1962-09-14
15,9,1962,192,1962,145.23076923076923,1962-09-15
16,9,1962,170,1962,149.6153846153846,1962-09-16
17,9,1962,154,1962,154,1962-09-17
18,9,1962,476,1962,151.33333333333334,1962-09-18
19,9,1962,652,1962,148.66666666666666,1962-09-19
20,9,1962,548,1962,146,1962-09-20
21,9,1962,366,1962,143.33333333333334,1962-09-21
22,9,1962,274,1962,140.66666666666666,1962-09-22
23,9,1962,206,1962,138,1962-09-23
24,9,1962,218,1962,135.33333333333334,1962-09-24
25,9,1962,192,1962,132.66666666666666,1962-09-25
26,9,1962,179,1962,130,1962-09-26
27,9,1962,176,1962,127.33333333333333,1962-09-27
28,9,1962,161,1962,124.66666666666667,1962-09-28
29,9,1962,152,1962,122,1962-09-29
30,9,1962,152,1962,119.33333333333334,1962-09-30
1,10,1962,137,1962,116.66666666666666,1962-10-01
2,10,1962,127,1962,114,1962-10-02
3,10,1962,129,1962,111.33333333333334,1962-10-03
4,10,1962,117,1962,108.66666666666666,1962-10-04
5,10,1962,110,1962,106,1962-10-05
6,10,1962,112,1962,103.33333333333334,1962-10-06
7,10,1962,112,1962,100.66666666666666,1962-10-07
8,10,1962,108,1962,98,1962-10-08
9,10,1962,97,1962,95.33333333333334,1962-10-09
10,10,1962,97,1962,92.66666666666666,1962-10-10
11,10,1962,90,1962,90,1962-10-11
12,10,1962,91,1962,90,1962-10-12
13,10,1962,90,1962,90,1962-10-13
14,10,1962,91,1962,89.75,1962-10-14
15,10,1962,97,1962,89.5,1962-10-15
16,10,1962,97,1962,89.25,1962-10-16
17,10,1962,99,1962,89,1962-10-17
18,10,1962,93,1962,88.75,1962-10-18
19,10,1962,95,1962,88.5,1962-10-19
20,10,1962,90,1962,88.25,1962-10-20
21,10,1962,88,1962,88,1962-10-21
22,10,1962,86,1962,85.5,1962-10-22
23,10,1962,83,1962,83,1962-10-23
24,10,1962,86,1962,83,1962-10-24
25,10,1962,88,1962,83,1962-10-25
26,10,1962,84,1962,83,1962-10-26
27,10,1962,84,1962,83,1962-10-27
28,10,1962,83,1962,83,1962-10-28
29,10,1962,84,1962,84,1962-10-29
30,10,1962,123,1962,105.66666666666666,1962-10-30
31,10,1962,179,1962,117,1962-10-31
1,11,1962,298,1962,128.33333333333331,1962-11-01
2,11,1962,444,1962,139.66666666666669,1962-11-02
3,11,1962,315,1962,151,1962-11-03
4,11,1962,256,1962,162.33333333333331,1962-11-04
5,11,1962,206,1962,173.66666666666666,1962-11-05
6,11,1962,185,1962,185,1962-11-06
7,11,1962,582,1962,186.85294117647058,1962-11-07
8,11,1962,609,1962,188.7058823529412,1962-11-08
9,11,1962,495,1962,190.55882352941177,1962-11-09
10,11,1962,521,1962,192.41176470588235,1962-11-10
11,11,1962,554,1962,194.26470588235293,1962-11-11
12,11,1962,554,1962,196.11764705882354,1962-11-12
13,11,1962,578,1962,197.97058823529412,1962-11-13
14,11,1962,558,1962,199.8235294117647,1962-11-14
15,11,1962,548,1962,201.6764705882353,1962-11-15
16,11,1962,1025,1962,203.52941176470588,1962-11-16
17,11,1962,1450,1962,205.38235294117646,1962-11-17
18,11,1962,1050,1962,207.23529411764707,1962-11-18
19,11,1962,874,1962,209.08823529411765,1962-11-19
20,11,1962,1201,1962,210.94117647058823,1962-11-20
21,11,1962,1287,1962,212.7941176470588,1962-11-21
22,11,1962,894,1962,214.64705882352942,1962-11-22
23,11,1962,1092,1962,216.5,1962-11-23
24,11,1962,1114,1962,218.35294117647058,1962-11-24
25,11,1962,906,1962,220.20588235294116,1962-11-25
26,11,1962,721,1962,222.05882352941177,1962-11-26
27,11,1962,648,1962,223.91176470588235,1962-11-27
28,11,1962,592,1962,225.76470588235293,1962-11-28
29,11,1962,541,1962,227.61764705882354,1962-11-29
30,11,1962,488,1962,229.47058823529412,1962-11-30
1,12,1962,441,1962,231.3235294117647,1962-12-01
